Time,Country Code,AG.LND.FRST.K2,AG.PRD.LVSK.XD,EG.ELC.RNWX.KH,EG.FEC.RNEW.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
1960,TUR,NaN,NaN,41000000,NaN,92.1813763086593,388.567292041214,NaN,2506.09067270186,NaN,NaN,27510980,NaN,8670085,31.515
1960,TUV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5404,NaN,859,15.895
1960,TZA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10042458,NaN,526827,5.246
1960,UGA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7617746,NaN,336476,4.417
1960,UKR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42767251,NaN,20011652,46.792
1960,URY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6636.64606031955,NaN,NaN,2529021,NaN,2029312,80.241
1960,USA,NaN,NaN,122000000,NaN,4049.786628734,5641.74075529554,NaN,19135.2681815327,NaN,NaN,180671000,NaN,126462473,69.996
1960,UZB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8372311,NaN,2844744,33.978
1960,VCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1893.78032955086,NaN,NaN,84141,NaN,21829,25.943
1960,VEN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8156937,NaN,5025734,61.613
1960,VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7850,NaN,960,12.228
1960,VIR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32500,NaN,18355,56.477
1960,VNM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32718461,NaN,4809614,14.7
1960,VUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64608,NaN,6722,10.404
1960,WLD,NaN,NaN,3040000000,NaN,NaN,NaN,NaN,3608.12685011031,NaN,NaN,3031474234,NaN,1018332013,33.6025160030727
1960,WSM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113335,NaN,21450,18.926
1960,XKX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,947000,NaN,NaN, 
1960,YEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5542459,NaN,504364,9.1
1960,ZAF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3974.03361120474,NaN,NaN,16520441,NaN,7701664,46.619
1960,ZMB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200.76374341336,NaN,NaN,3119430,NaN,566021,18.145
1960,ZWE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1137.39058510898,NaN,NaN,3806310,NaN,479900,12.608
1961, The BHS,NaN,26.7,NaN,NaN,NaN,NaN,NaN,19951.1515584604,5.40512623259986,4.8715301729131,120216,6.10633145192371,72675,60.454
1961,ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17905904113205,55811,2.14785808691749,28330,50.761
1961,AFG,NaN,41.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92595161110872,8790140,5.23918482345135,763336,8.684
1961,AGO,NaN,23.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5583550408936,5441333,4.97792414475099,587555,10.798
1961,ALB,NaN,22.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.12085537059054,1659800,3.89300966533454,513592,30.943
1961,AND,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.86813924493059,10216,12.1179648341998,6230,60.983
1961,ARE,NaN,7.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.50993917228534,140984,6.70413008335415,104868,74.383
1961,ARG,NaN,59.2,NaN,NaN,NaN,NaN,NaN,7687.5173380417,3.74090281401109,1.61302935871282,20680653,2.43290452276152,15348560,74.217
1961,ARM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.47752266190338,1971530,5.16387043933231,1028094,52.147
1961,ASM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.65791480826318,20626,3.30614736369458,13745,66.641
1961,ATG,NaN,101.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.61850343149821,56245,0.0546647243933285,21958,39.04
1961,AUS,NaN,49.93,303000000,NaN,1947.15253267194,3115.78708385004,NaN,20040.5231053417,0.463670521667453,1.9897400460104,10483000,2.49380799303402,8589875,81.941
1961,AUT,NaN,67.09,0,NaN,1882.22371085386,1554.0349059502,NaN,12648.9746969392,4.96071718349175,0.548472356417754,7086299,0.693616918619887,4592914,64.814
1961,AZE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81016460369916,4045750,3.24078518030738,2118517,52.364
1961,BDI,NaN,35.09,NaN,NaN,NaN,NaN,NaN,244.593410120795,-15.8701575978219,2.49335175802676,2815972,4.30751381943253,59558,2.115
1961,BEL,NaN,NaN,0,NaN,1627.51357041656,2570.81562308497,NaN,12277.6347194523,4.63025713410768,0.332205945818093,9183948,0.433816323856793,8500111,92.554
1961,BEN,NaN,17.9,NaN,NaN,NaN,NaN,NaN,667.519708604398,1.56732657295851,1.53778087122315,2551216,7.61376711212447,251448,9.856
1961,BFA,NaN,12,NaN,NaN,NaN,NaN,NaN,250.156278104255,2.55227305245495,1.44405447797965,4852833,3.46615983940757,232742,4.796
1961,BGD,NaN,23.11,NaN,NaN,NaN,NaN,NaN,454.778804211043,3.01980165923581,2.90664118002824,51882769,5.65338283242458,2738373,5.278
1961,BGR,NaN,140.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.958155881300658,7943118,5.3920718990302,3080500,38.782
1961,BHR,NaN,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.83308893639564,166970,3.85354564984407,137478,82.337
1961,BIH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.90640928686916,3325333,5.24303887817022,654625,19.686
1961,BLR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889131362938781,8271216,4.29039493600466,2772677,33.522
1961,BLZ,NaN,11.19,NaN,NaN,NaN,NaN,NaN,1593.58795201515,2.25869870677077,2.54280280512091,93757,1.97101088425538,50366,53.72
1961,BMU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38751.2332290275,2.14927472421054,2.44728565187257,45500,2.44728565187257,45500,100
1961,BOL,NaN,14.23,NaN,NaN,NaN,NaN,NaN,1275.25566351313,0.00612882167570206,2.06164083243625,3784744,2.86624973833765,1402588,37.059
1961,BRA,NaN,10.95,NaN,NaN,NaN,NaN,NaN,2717.00131479195,5.37430354447872,3.01526005047239,75330008,5.1234008713365,35497006,47.122
1961,BRB,NaN,23.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.49244278577698,233698,0.687488142404135,86115,36.849
1961,BRN,NaN,4.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.82063750714936,89561,8.94493914299233,40507,45.228
1961,BTN,NaN,67.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.58971462502766,227071,7.89884113186305,8611,3.792
1961,BWA,NaN,39.78,NaN,NaN,NaN,NaN,NaN,412.255736681392,4.00350151484572,2.22478200530615,524403,3.42604354871844,16241,3.097
1961,CAF,NaN,10,NaN,NaN,NaN,NaN,NaN,601.588167268895,3.0736281949108,1.80743378137271,1710364,4.99509647657879,354918,20.751
1961,CAN,NaN,57.24,0,NaN,5605.11192600296,4307.82075420065,NaN,NaN,1.12134622601145,1.99918455690026,18271000,2.87427814907562,12729040,69.668
1961,CHE,NaN,68.59,0,NaN,3225.99402976725,1454.75511630398,NaN,NaN,NaN,1.97861505905873,5434294,2.4273824566381,3871554,71.243
1961,CHI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.947088128038174,110225,0.262346376581919,42366,38.436
1961,CHL,NaN,24.41,NaN,NaN,NaN,NaN,NaN,3390.26251724323,3.07144428144051,2.08711672631441,8313535,3.29449076136696,5708073,68.66
1961,CHN,NaN,3.33,NaN,NaN,NaN,NaN,NaN,175.023690648895,-26.527643606404,-1.01552778731319,660330000,2.0535955782573,110327936,16.708
1961,CIV,NaN,22.06,NaN,NaN,NaN,NaN,NaN,1569.07190668481,5.94256321117601,3.69699520474949,3848336,10.4336738658688,727759,18.911
1961,CMR,NaN,22.18,NaN,NaN,NaN,NaN,NaN,939.256949516729,-0.42633351225416,1.60397501025788,5200355,5.48127604348247,753427,14.488
1961,COD,NaN,74.48,NaN,NaN,NaN,NaN,NaN,1090.2642938968,-13.1079278676659,2.56381102590686,15673284,3.55886378218937,3530094,22.523
1961,COG,NaN,15.75,NaN,NaN,NaN,NaN,NaN,1254.14742143401,5.57673146488628,2.59354341361398,1083431,4.83689964149477,350143,32.318
1961,COL,NaN,23.66,NaN,NaN,NaN,NaN,NaN,1987.65316949543,1.87644737153727,3.10488961566466,16182414,6.15716947605643,7719335,47.702
1961,COM,NaN,37.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91380511041138,198617,8.06841566154437,26511,13.348
1961,CPV,NaN,14.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32632706926711,214788,3.92470856783861,36402,16.948
1961,CRI,NaN,16.82,NaN,NaN,NaN,NaN,NaN,3496.44617043231,-1.7573665451509,3.63482787677081,1396138,3.85355865307382,479280,34.329
1961,CUB,NaN,69.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05814013101785,7418518,2.37782942180806,4346361,58.588
1961,CUW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03527111034878,126125,1.55764400488288,94722,75.102
1961,CYM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.78962610093243,8626,1.78962610093243,8626,100
1961,CYP,NaN,20.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53260613603588,594771,3.05610797933683,215158,36.175
1961,CZE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.160042500915763,9586651,0.701076161801269,5758030,60.063
1961,DEU,NaN,70.39,0,NaN,1683.4149131441,1994.32463287995,NaN,NaN,NaN,0.769854344284138,73377632,1.20737022423226,52609561,71.697
1961,DJI,NaN,32.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.80161068444217,89270,6.01008411420341,45928,51.448
1961,DMA,NaN,30.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6965691550534,60395,1.86913089777046,22897,37.912
1961,DNK,NaN,78.12,0,NaN,1192.40529550249,2023.30839018346,NaN,19128.4044219207,5.63874355341882,0.698142052204406,4611687,1.68394231259379,3431879,74.417
1961,DOM,NaN,16.58,NaN,NaN,NaN,NaN,NaN,1298.58206433461,-5.47719187820917,3.29247822413075,3408415,6.29739598763969,1060426,31.112
1961,DZA,NaN,10.59,NaN,NaN,NaN,NaN,NaN,1787.61477400668,-15.127218311281,1.77712462109052,11598608,5.90886074959613,3688009,31.797
1961,ECU,NaN,14.66,NaN,NaN,NaN,NaN,NaN,2584.87437156002,2.17414339717425,2.84659065946803,4751507,4.56728788329155,1637654,34.466
1961,EGY,NaN,10.29,NaN,NaN,NaN,NaN,NaN,769.263784177409,2.45753430859735,2.60451812442641,27747867,3.67629499758114,10619664,38.272
1961,ERI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32430259481842,1016932,5.48853356865667,102853,10.114
1961,ESP,NaN,23.11,0,NaN,550.436331400408,557.599290808982,NaN,6886.53906136078,10.8044868564993,0.92901553460921,30739250,2.22173244337957,17614512,57.303
1961,EST,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.11138977039487,1225077,2.44254520285405,714269,58.304
1961,ETH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.46240496287868,22281675,5.77993245038177,1481731,6.65
1961,FIN,NaN,96.72,0,NaN,2187.6236408612,2252.77869000371,NaN,12207.6935506106,6.84796518131154,0.705711483663754,4461005,2.5532523135899,2512483,56.321
1961,FJI,NaN,33.33,NaN,NaN,NaN,NaN,NaN,2158.66836739631,0.347881403173147,3.1098509758004,414534,5.00230992493965,125388,30.248
1961,FRA,NaN,73.72,0,NaN,1552.97819259512,1748.12066017805,NaN,11598.6795279916,3.84105494153906,1.0909509053906,47161641,2.25895845126718,29526489,62.607
1961,FRO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.21643964253444,34572,4.70738064716743,7655,22.141
1961,FSM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.60294370228382,44563,4.67474757592707,10050,22.553
1961,GAB,NaN,43.11,NaN,NaN,NaN,NaN,NaN,3748.95224314136,13.4433303003086,1.15992000287416,519329,6.37817490945976,95193,18.33
1961,GBR,NaN,74.05,0,NaN,2553.69318181818,3006.74738636364,NaN,15198.1534210409,1.89926198176089,0.760459938521921,52800000,0.67118446676585,41381472,78.374
1961,GEO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.57843586242192,3703600,2.70974374598143,1613251,43.559
1961,GHA,NaN,18.33,NaN,NaN,NaN,NaN,NaN,1114.14874178563,0.55595866170286,2.81775284899279,7109029,5.1346308916904,1691736,23.797
1961,GIB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.388758522045554,21907,0.388758522045554,21907,100
1961,GIN,NaN,15.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.74248589326313,3578631,6.07790635621381,391359,10.936
1961,GMB,NaN,24.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.75222504465446,410801,4.4050741801645,50656,12.331
1961,GNB,NaN,26.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.891275795950341,583107,1.96656606286377,80160,13.747
1961,GNQ,NaN,40.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.82097820121554,272264,4.17115552419457,71181,26.144
1961,GRC,NaN,47.96,0,NaN,272.56327361709,322.490578169932,NaN,5650.01778015424,12.3097949842447,0.792901846960662,8398050,1.71291716461349,4740951,56.453
1961,GRD,NaN,66.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.40206036910517,95096,2.01520784649693,29022,30.519
1961,GRL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62577480226244,33700,5.77510566207032,20155,59.806
1961,GTM,NaN,15.38,NaN,NaN,NaN,NaN,NaN,1878.54196762132,1.28059275929671,2.93623451796321,4251911,4.99387439076199,1350747,31.768
1961,GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05002837297807,73873,4.18739855514251,37845,51.23
1961,GUY,NaN,28.52,NaN,NaN,NaN,NaN,NaN,2767.28367472296,1.73575640212269,2.86202302369298,588597,2.99983017854127,170982,29.049
1961,HKG,NaN,95.16,NaN,NaN,NaN,NaN,NaN,3956.00508160457,NaN,1.70085104266433,3168100,1.80995211754872,2702168,85.293
1961,HND,NaN,19.75,NaN,NaN,NaN,NaN,NaN,1184.33632809796,-1.0626035032647,2.90694148874684,2139928,5.38609360953755,498988,23.318
1961,HRV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.652691769096606,4167292,3.5485834139734,1293527,31.04
1961,HTI,NaN,35.86,NaN,NaN,NaN,NaN,NaN,1634.79940002679,-4.73405663125381,1.87395824158882,3974934,4.29422987389016,634996,15.975
1961,HUN,NaN,99.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.453239643988489,10029321,1.208723214942,5650018,56.335
1961,IDN,NaN,13.15,NaN,NaN,NaN,NaN,NaN,614.504129028796,2.90660665761142,2.71675130165837,90816938,4.31504158824118,13459978,14.821
1961,IMN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.763260404463321,48422,-0.361300327844809,26799,55.345
1961,IND,NaN,14.53,NaN,NaN,NaN,NaN,NaN,309.946688426329,1.35957451192488,2.30470638074818,456351876,2.90544175212617,82289370,18.032
1961,INX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 
1961,IRL,NaN,42.58,0,NaN,752.018127743946,1396.4661521031,NaN,NaN,NaN,-0.148593694420762,2824400,0.312871936819442,1282080,45.393
1961,IRN,NaN,19.63,NaN,NaN,NaN,NaN,NaN,2522.30873552454,7.40404546879476,2.74300205095355,21983622,4.66308817013148,7559948,34.389
1961,IRQ,NaN,91.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.45437471283887,7260714,5.96550292845514,3226080,44.432
1961,ISL,NaN,78.88,0,NaN,2871.04323880489,2916.70623195125,NaN,NaN,-2.01288303324222,1.94871974343751,179029,2.57324794898277,144661,80.803
1961,ISR,NaN,15.23,NaN,NaN,NaN,NaN,NaN,NaN,7.5914133972726,3.30244804063226,2185000,4.77114444242747,1703972,77.985
1961,ITA,NaN,71.28,2311000000,NaN,1046.41510516688,890.688346111265,NaN,10412.904836785,7.48641883914016,0.668382874410405,50536350,1.498806985842,30249038,59.856
1961,JAM,NaN,25.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29599207817955,1663754,3.43753554015156,573995,34.5
1961,JOR,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.04905532265667,891848,8.01758901382562,467435,52.412
1961,JPN,NaN,27.94,0,NaN,1257.77470628887,971.998192546914,NaN,6952.1095972467,11.0440730403403,0.89603367679599,94055000,2.37231153377859,60395537,64.213
1961,KAZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.37630049543017,9639302,4.60854313560565,4313202,44.746
1961,KEN,NaN,20.92,NaN,NaN,NaN,NaN,NaN,699.3058508622,-11.167245992205,3.74797688027386,8047470,6.46796851804438,608791,7.565
1961,KGZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7762492331493,2255900,4.7370938333966,778534,34.511
1961,KHM,NaN,20.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19488337445001,5664654,2.2727304826676,583063,10.293
1961,KIR,NaN,38.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.47894582947835,48275,6.26546593989794,8167,16.918
1961,KNA,NaN,204.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7315788073447,56247,1.50178661296608,15900,28.269
1961,KOR,NaN,4.65,NaN,NaN,NaN,NaN,NaN,1066.61051506809,3.80955476222881,2.96724397295283,25765673,5.88702502819195,7351204,28.531
1961,KWT,NaN,7.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382536313846,339697,11.8250233019826,257446,75.787
1961,LAO,NaN,16.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.26431201658321,2171141,3.19180375713633,174126,8.02
1961,LBN,NaN,19.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02390332224405,1853295,6.95121539294363,816173,44.039
1961,LBR,NaN,22.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.43092971526276,1165005,5.9065430673636,224741,19.291
1961,LBY,NaN,16.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.56393711011929,1478760,6.71272115971276,416966,28.197
1961,LCA,NaN,47.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2442194408632,92761,2.33767085856066,20125,21.696
1961,LIE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17386810638959,16834,1.59154553058996,3420,20.315
1961,LKA,NaN,27.83,NaN,NaN,NaN,NaN,NaN,651.563646598046,NaN,2.41360641747295,10022888,3.38870785426163,1662998,16.592
1961,LSO,NaN,61.73,NaN,NaN,NaN,NaN,NaN,259.077764244362,-1.22196001364621,3.07710836861398,760895,15.0809768821121,30131,3.96
1961,LTU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.60657495946158,2823550,4.06713834066216,1141928,40.443
1961,LUX,NaN,NaN,0,NaN,4630.02414429768,10534.0182107971,NaN,26257.1661908152,2.88784674125478,0.911525536470683,316845,1.44338729715043,221560,69.927
1961,LVA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.48362675105514,2152681,2.97804867421563,1155193,53.663
1961,MAC,NaN,32.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.932289721233671,178672,0.972871900028315,170324,95.328
1961,MAF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93122379956332,4258,NaN,NaN, 
1961,MAR,NaN,20.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.61582673606549,12081713,4.27785927352892,3606271,29.849
1961,MCO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.503387480698682,21907,0.503387480698682,21907,100
1961,MDA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.56276179207958,2127854,5.88803731487696,515281,24.216
1961,MDG,NaN,97.27,NaN,NaN,NaN,NaN,NaN,813.731911763239,-0.556310500486447,2.58579420430938,5206239,5.63041951803079,571176,10.971
1961,MDV,NaN,46.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48070392662817,93952,2.99190225485933,10551,11.23
1961,MEX,NaN,18.64,NaN,NaN,NaN,NaN,NaN,3963.93304946988,1.71515081394472,3.17840826506028,37439317,4.81412245638973,19314944,51.59
1961,MHL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.15637098250123,15867,6.93705495026615,5864,36.959
1961,MKD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.27361173639922,1481112,4.72308667384209,521559,35.214
1961,MLI,NaN,55.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.36446314768822,5420247,3.99533042548678,615794,11.361
1961,MLT,NaN,49.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.398895895605156,325250,-0.465548762136141,292949,90.069
1961,MMR,NaN,4.81,NaN,NaN,NaN,NaN,NaN,145.094261314743,NaN,2.19667393276222,22203109,3.94965542075589,4344260,19.566
1961,MNE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17375925679767,491140,5.9036988200815,95782,19.502
1961,MNG,NaN,59.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.37811507554711,1011502,8.84009479857439,381154,37.682
1961,MNP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97752227586077,8965,5.90263861393783,4728,52.741
1961,MOZ,NaN,11.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88458780578972,6917521,4.51406852898619,487754,7.051
1961,MRT,NaN,50.57,NaN,NaN,NaN,NaN,NaN,1235.66201781151,NaN,2.72758993557211,861663,10.486634812498,64065,7.435
1961,MUS,NaN,15.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.600249326990855,680757,2.6244605951262,243908,35.829
1961,MWI,NaN,5.41,NaN,NaN,NaN,NaN,NaN,274.213400837932,5.11095367565673,2.3772095927017,3708193,4.60769955463103,166461,4.489
1961,MYS,NaN,5.3,NaN,NaN,NaN,NaN,NaN,1342.51393529193,4.38632618812755,3.03033127728201,8074805,5.41908087239954,2199658,27.241
1961,NAM,NaN,128.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8870907128584,601424,4.23195102857815,110265,18.334
1961,NCL,NaN,62.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74673947006107,81200,6.48053080716755,31490,38.781
1961,NER,NaN,35.51,NaN,NaN,NaN,NaN,NaN,755.159762471396,1.49639168706297,2.96076774216987,3602530,4.72316231993498,212405,5.896
1961,NGA,NaN,17.19,NaN,NaN,NaN,NaN,NaN,1432.28452261236,-1.83400974392089,2.04264799873527,45855507,3.47937662523361,7168591,15.633
1961,NIC,NaN,20.03,NaN,NaN,NaN,NaN,NaN,1736.96930412379,4.29570775515143,3.02396474203882,1844630,4.15188400735498,738405,40.03
1961,NLD,NaN,41.6,0,NaN,1421.03353017069,1879.15020149996,NaN,14131.9601777754,-1.01499757251717,1.31529458823228,11638712,1.76280954067332,6985555,60.02
1961,NOR,NaN,68.77,0,NaN,8404.62075461244,1937.64474486121,NaN,20173.5163715661,5.43249315473311,0.794353922504427,3609800,2.93080631430874,1840926,50.998
1961,NPL,NaN,25.51,NaN,NaN,NaN,NaN,NaN,325.630756881842,-0.030599110441571,1.92089073474494,10365144,4.50224727249051,370139,3.571
1961,NRU,NaN,27.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66404136005686,4753,3.66404136005686,4753,100
1961,NZL,NaN,42.62,524000000,NaN,2616.85332892507,1763.25990825309,NaN,NaN,NaN,1.99944049933518,2419700,2.69043942688639,1851675,76.525
1961,OMN,NaN,6.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.82646564503569,546443,8.17520075258672,95491,17.475
1961,PAK,NaN,12.23,NaN,NaN,NaN,NaN,NaN,384.031237769396,3.49493779482133,2.3797012269259,47060915,4.15981429194967,10589176,22.501
1961,PAN,NaN,15.32,NaN,NaN,NaN,NaN,NaN,2932.53470841042,7.69263096982671,2.95875148188143,1160832,4.41234275659045,485843,41.853
1961,PER,NaN,18.22,NaN,NaN,NaN,NaN,NaN,2818.84424170836,4.21329263756583,2.96277856647304,10478096,4.20895749448217,4966408,47.398
1961,PHL,NaN,11.49,NaN,NaN,NaN,NaN,NaN,1129.06968166888,2.613696135787,2.95906293760385,29342411,3.80703411411238,8965574,30.555
1961,PLW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.02259973279057,9639,2.52013705052627,5505,57.114
1961,PNG,NaN,28.59,NaN,NaN,NaN,NaN,NaN,1365.92089234902,3.57278745576724,2.48716112748639,2035672,10.2076596111356,81915,4.024
1961,POL,NaN,71.5,11000000,NaN,987.918835936457,1894.05743558937,NaN,NaN,NaN,1.09578967474124,29964000,2.41297142884623,14540630,48.527
1961,PRI,NaN,97.56,NaN,NaN,NaN,NaN,NaN,6634.18490416571,5.18069147674503,1.75390951961888,2399722,4.81780662794178,1102264,45.933
1961,PRK,NaN,28.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21328394059148,11916515,4.59057388368088,4905076,41.162
1961,PRT,NaN,31.56,54000000,NaN,350.194796555526,365.840115861058,NaN,4119.44125388993,4.68866854694605,0.805085263650629,8929316,1.91177174903441,3155977,35.344
1961,PRY,NaN,25.8,NaN,NaN,NaN,NaN,NaN,1564.3090881697,4.34624270075223,2.41818627068738,1941208,2.7017138706756,692429,35.67
1961,PSE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.734
1961,PYF,NaN,26.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.41028830394612,86921,4.60042175653674,37565,43.217
1961,QAT,NaN,7.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.74940091106726,40111,10.2384486296208,34372,85.693
1961,ROU,NaN,67.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.802690192184129,18555250,2.78530601509663,6474669,34.894
1961,RUS,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.11060183638626,121236000,2.76258577549577,66226377,54.626
1961,RWA,NaN,11.48,NaN,NaN,NaN,NaN,NaN,318.462161200934,-6.82596660307418,2.67750780003869,3046654,4.73318794961061,80858,2.654
